lat_r,lon_r,accident_count,latitude,longitude,total_casualties,avg_severity,risk_score
19.09,72.87,32,19.0906178940625,72.8695107684375,45.0,2.875,176.0
26.77,94.2,35,26.767119307714285,94.19957203228572,40.0,2.914285714285714,175.0
18.53,73.74,31,18.53033386870968,73.74005022451612,46.0,2.838709677419355,173.6
18.56,73.78,34,18.55954206470588,73.78007804588235,41.0,2.7941176470588234,173.4
18.61,73.77,32,18.6097037784375,73.7693754109375,44.0,2.78125,172.8
18.52,73.93,32,18.520074166875,73.9289376221875,44.0,3.0,172.8
22.75,75.9,33,22.750043623636365,75.89975285484849,42.0,2.8484848484848486,171.6
19.14,72.92,28,19.141296460714283,72.92082229607142,51.0,2.892857142857143,170.8
18.62,73.9,31,18.620252016129033,73.9009024832258,45.0,2.967741935483871,170.5
22.76,75.88,31,22.759108332580645,75.87995983709678,45.0,2.7419354838709675,170.5
19.16,72.9,31,19.159654043225807,72.89981179774195,45.0,2.806451612903226,170.5
18.53,73.9,31,18.52995116032258,73.89966177741935,45.0,2.838709677419355,170.5
19.12,72.88,31,19.120459947741935,72.88003572709677,45.0,2.870967741935484,170.5
18.57,73.79,31,18.569634961612902,73.78997331903226,45.0,2.7419354838709675,170.5
22.74,75.83,32,22.7399312771875,75.82983874625,43.0,2.875,169.6
19.16,72.93,32,19.1602704196875,72.930485678125,43.0,2.75,169.6
18.64,73.86,32,18.6410306265625,73.8604369571875,43.0,2.875,169.6
18.56,73.79,32,18.5606385159375,73.7886726165625,43.0,2.84375,169.6
18.51,73.83,32,18.5104437221875,73.8303937484375,43.0,2.875,169.6
18.61,73.8,29,18.60991978448276,73.79933479137931,48.0,2.9655172413793105,168.2
19.06,72.89,29,19.05995510413793,72.88980880241378,48.0,2.7241379310344827,168.2
18.5,73.8,30,18.500176368666665,73.799384452,46.0,2.9,168.0
18.57,73.82,30,18.569074816333334,73.81984139,46.0,2.9,168.0
19.19,72.91,30,19.19015499233333,72.91022687566667,46.0,2.933333333333333,168.0
19.15,72.84,31,19.14937189580645,72.83919848225806,44.0,2.838709677419355,167.4
18.55,73.76,31,18.5497029783871,73.76084226064515,44.0,2.935483870967742,167.4
18.56,73.89,31,18.560533191935484,73.89049309870967,44.0,2.870967741935484,167.4
18.56,73.92,31,18.559561001612902,73.91996048548387,44.0,2.935483870967742,167.4
18.54,73.76,31,18.540399292258062,73.7595619532258,44.0,2.870967741935484,167.4
19.09,72.85,31,19.090609526451615,72.85110063774194,44.0,2.967741935483871,167.4
22.09,82.17,34,22.08934984882353,82.16926806205882,39.0,2.911764705882353,166.6
19.07,72.9,32,19.070278925625,72.899912216875,42.0,2.84375,166.4
18.56,73.94,28,18.56002143642857,73.93977679500001,49.0,2.75,165.2
18.58,73.85,30,18.580234302,73.850502669,45.0,2.8666666666666667,165.0
18.59,73.92,27,18.590493253703702,73.92100548444444,51.0,2.7777777777777777,164.7
19.17,72.92,31,19.17008344,72.9211287416129,43.0,2.7419354838709675,164.3
18.59,73.75,31,18.589865397096773,73.75000518096775,43.0,2.967741935483871,164.3
18.6,73.84,32,18.599911308125,73.839536193125,41.0,2.84375,163.2
22.75,75.82,32,22.750010076875,75.819842631875,41.0,2.78125,163.2
18.64,73.88,29,18.640953332068964,73.88017869275862,46.0,2.896551724137931,162.4
18.63,73.96,28,18.629517279642858,73.95861817892856,48.0,2.892857142857143,162.4
19.07,72.89,30,19.069472758333333,72.89004277633333,44.0,2.933333333333333,162.0
18.56,73.85,27,18.559114989629627,73.85042912296296,50.0,2.814814814814815,162.0
19.18,72.91,30,19.180753187666667,72.91022993166666,44.0,2.933333333333333,162.0
19.11,72.9,33,19.109275748484848,72.89979558151515,39.0,2.757575757575758,161.7
18.63,73.8,31,18.629460295483874,73.79953261612903,42.0,2.774193548387097,161.2
19.16,72.92,31,19.16005318032258,72.92037649419355,42.0,2.870967741935484,161.2
18.54,73.91,31,18.540304785806452,73.91026403419355,42.0,2.903225806451613,161.2
18.51,73.89,31,18.50971507548387,73.88995909129032,42.0,2.870967741935484,161.2
25.76,87.48,31,25.76405523129032,87.4809955883871,42.0,2.935483870967742,161.2
18.57,73.74,31,18.569942110645158,73.73968751096774,42.0,2.903225806451613,161.2
18.62,73.89,31,18.61973264064516,73.88983450419354,42.0,2.967741935483871,161.2
19.15,72.93,35,19.14896036,72.93089478857144,36.0,2.8857142857142857,161.0
18.55,73.88,32,18.548798265,73.8805511990625,40.0,2.78125,160.0
19.18,72.93,28,19.180589194285716,72.92992824428572,47.0,2.7857142857142856,159.6
18.53,73.81,28,18.530182347857142,73.81060833928572,47.0,2.857142857142857,159.6
28.54,77.23,29,28.540366925172414,77.23030014068965,45.0,2.793103448275862,159.5
18.61,73.86,29,18.608833599655174,73.85952504827586,45.0,2.8620689655172415,159.5
28.5,77.1,30,28.499206349666668,77.09998962666667,43.0,2.7,159.0
18.61,73.89,30,18.609794763333333,73.890389825,43.0,2.966666666666667,159.0
19.09,72.89,30,19.089327156,72.89003520633334,43.0,2.8666666666666667,159.0
18.58,73.86,31,18.580083594193546,73.86068911870967,41.0,2.935483870967742,158.1
22.76,75.85,31,22.76062830645161,75.84923120290323,41.0,2.903225806451613,158.1
22.1,82.11,32,22.0998058915625,82.111414588125,39.0,2.96875,156.8
19.15,72.83,28,19.150703381785714,72.83020928107143,46.0,2.857142857142857,156.8
18.63,73.77,32,18.6308156559375,73.7701469196875,39.0,2.875,156.8
18.51,73.9,32,18.50983586375,73.899615035,39.0,2.9375,156.8
18.57,73.86,29,18.570706983448275,73.85959934827586,44.0,2.9310344827586206,156.6
18.53,73.86,29,18.530696252413794,73.86056970931034,44.0,2.896551724137931,156.6
18.59,73.8,29,18.590345904827586,73.80092726965516,44.0,3.0,156.6
19.11,72.91,29,19.110056386551722,72.91051220482758,44.0,2.8275862068965516,156.6
18.59,73.87,29,18.590151197586206,73.86947381206896,44.0,2.8275862068965516,156.6
18.52,73.94,30,18.519289097,73.939079764,42.0,2.9,156.0
19.11,72.83,30,19.111518729,72.83125428700001,42.0,2.8333333333333335,156.0
18.54,73.75,30,18.540056462666666,73.749460757,42.0,2.7333333333333334,156.0
19.06,72.84,30,19.060220413000003,72.83869561366667,42.0,2.7666666666666666,156.0
18.54,73.77,33,18.539981927575756,73.76997706787878,37.0,2.909090909090909,155.1
22.7,75.91,33,22.700081342121212,75.90945396363637,37.0,2.8181818181818183,155.1
18.59,73.85,31,18.5900586083871,73.85006067548386,40.0,2.774193548387097,155.0
18.63,73.78,31,18.62969246580645,73.77991675451614,40.0,2.903225806451613,155.0
19.14,72.89,28,19.141057306785715,72.88982549428572,45.0,2.8214285714285716,154.0
18.51,73.82,28,18.51045880392857,73.81950471535716,45.0,2.857142857142857,154.0
18.6,73.86,29,18.599984786206896,73.86015475586207,43.0,2.8620689655172415,153.7
18.62,73.78,29,18.61960483689655,73.77994051862069,43.0,2.793103448275862,153.7
18.57,73.93,30,18.56919376433333,73.92933893366667,41.0,2.8666666666666667,153.0
18.49,73.75,30,18.49116134333333,73.74928096133334,41.0,2.9,153.0
18.58,73.89,30,18.580269708666666,73.89018502166667,41.0,2.8666666666666667,153.0
18.52,73.75,31,18.520360053548387,73.75043396870969,39.0,2.903225806451613,151.9
18.5,73.77,31,18.500053657419354,73.77002256161289,39.0,2.903225806451613,151.9
26.77,94.18,33,26.76745925090909,94.17994854,36.0,2.9393939393939394,151.8
19.16,72.91,28,19.160069159285715,72.91043129285714,44.0,2.9642857142857144,151.2
18.55,73.78,28,18.549753972500003,73.78018725357143,44.0,2.9285714285714284,151.2
19.07,72.91,28,19.07036369357143,72.90912676678572,44.0,2.9285714285714284,151.2
19.12,72.89,29,19.120043563448274,72.89048734034483,42.0,2.793103448275862,150.8
18.51,73.86,29,18.509985822068963,73.8603842375862,42.0,2.896551724137931,150.8
18.63,73.75,29,18.63036711551724,73.75016778862069,42.0,2.793103448275862,150.8
18.59,73.91,29,18.590409549310344,73.90951327103448,42.0,2.7586206896551726,150.8
19.1,72.88,29,19.10047485137931,72.87973518517241,42.0,2.9655172413793105,150.8
19.06,72.87,29,19.060021586551724,72.86954977344827,42.0,2.793103448275862,150.8
18.55,73.94,29,18.549580000689655,73.94093225793102,42.0,2.8620689655172415,150.8
18.53,73.95,29,18.530347499310345,73.95029145448277,42.0,2.7241379310344827,150.8
19.18,72.83,30,19.180179825333333,72.831091437,40.0,2.9,150.0
18.58,73.94,30,18.58021958466667,73.93932078166667,40.0,2.8666666666666667,150.0
19.12,72.83,30,19.120169859999997,72.830578177,40.0,2.8,150.0
18.59,73.74,30,18.589783247,73.74128401466666,40.0,2.966666666666667,150.0
18.61,73.81,25,18.6101266256,73.8102634988,50.0,2.92,150.0
18.53,73.79,30,18.528978655333333,73.790422738,40.0,2.933333333333333,150.0
18.53,73.83,31,18.52949618064516,73.82953971225805,38.0,2.838709677419355,148.8
19.15,72.86,31,19.149757576451613,72.86074747935484,38.0,2.870967741935484,148.8
18.6,73.88,29,18.59895782275862,73.88082978068965,41.0,2.8275862068965516,147.9
18.6,73.75,29,18.599750287586208,73.75134028655172,41.0,2.793103448275862,147.9
18.54,73.74,29,18.540415158275863,73.73924365931033,41.0,2.8275862068965516,147.9
18.62,73.87,29,18.620869193103445,73.86971576413792,41.0,2.8275862068965516,147.9
18.53,73.85,32,18.529519500625,73.85000335687499,36.0,3.0,147.2
18.52,73.78,32,18.519262581875,73.7796029996875,36.0,2.84375,147.2
18.5,73.89,30,18.501025170666665,73.88952574,39.0,2.8666666666666667,147.0
19.13,72.87,30,19.129565292333332,72.86964265733333,39.0,2.8333333333333335,147.0
18.58,73.91,30,18.580325101333337,73.91098366266667,39.0,2.8333333333333335,147.0
19.18,72.88,30,19.179938884000002,72.88005175100001,39.0,2.8333333333333335,147.0
19.17,72.93,27,19.170123212962963,72.92913125925926,44.0,2.925925925925926,145.8
18.49,73.74,27,18.491782702962965,73.7407191788889,44.0,2.8518518518518516,145.8
18.51,73.75,27,18.509623603703705,73.75014575740741,44.0,2.7037037037037037,145.8
18.63,73.88,27,18.63000693740741,73.88004569629629,44.0,2.7777777777777777,145.8
22.73,75.9,31,22.730775797096772,75.89978525064515,37.0,2.870967741935484,145.7
28.6,77.13,28,28.599544813214287,77.12971847107143,42.0,2.892857142857143,145.6
18.56,73.76,28,18.560382547142858,73.76007898964285,42.0,2.8214285714285716,145.6
18.57,73.78,29,18.570235023793103,73.77919539172414,40.0,2.8620689655172415,145.0
18.63,73.86,29,18.630527258275862,73.85981788,40.0,2.793103448275862,145.0
19.15,72.89,29,19.150337356206897,72.89043459448276,40.0,2.896551724137931,145.0
18.58,73.87,30,18.579008048,73.87074049166667,38.0,2.8,144.0
18.59,73.95,30,18.589815755,73.95026549999999,38.0,2.8,144.0
22.7,75.88,30,22.700830930333332,75.88001708966667,38.0,2.9,144.0
28.63,77.23,30,28.629908807,77.22974116333333,38.0,2.8666666666666667,144.0
18.55,73.84,30,18.549355734333336,73.83961445266667,38.0,2.9,144.0
19.09,72.9,30,19.088714852,72.90021878733334,38.0,2.8333333333333335,144.0
19.09,72.92,28,19.090510190714287,72.91959662857143,41.0,2.8214285714285716,142.8
18.61,73.91,28,18.609616443214286,73.91088128571428,41.0,2.8214285714285716,142.8
19.07,72.87,28,19.069728051785713,72.8699174325,41.0,2.9285714285714284,142.8
19.06,72.85,28,19.06062584,72.849418815,41.0,2.892857142857143,142.8
18.51,73.94,28,18.50979805107143,73.94064835464285,41.0,2.8214285714285716,142.8
22.75,75.85,31,22.750035492580647,75.84978801096774,36.0,2.838709677419355,142.6
19.13,72.89,31,19.129999340645163,72.8897491883871,36.0,2.7419354838709675,142.6
19.12,72.9,31,19.120015651612903,72.89895744258064,36.0,2.903225806451613,142.6
22.76,75.83,29,22.759993218275863,75.83074536758622,39.0,2.6551724137931036,142.1
19.15,72.91,29,19.149812125862066,72.91069546,39.0,2.8275862068965516,142.1
19.16,72.88,29,19.159149819655173,72.88012421448276,39.0,2.8620689655172415,142.1
19.12,72.93,30,19.120381675666668,72.93047264333333,37.0,2.8333333333333335,141.0
19.08,72.85,30,19.079866944666666,72.85043331133333,37.0,2.7666666666666666,141.0
18.58,73.75,26,18.58002277346154,73.75066400923077,44.0,2.769230769230769,140.4
19.06,72.91,27,19.05979187222222,72.90952705333333,42.0,2.888888888888889,140.4
26.47,74.61,27,26.46540985814815,74.60969446592593,42.0,2.8518518518518516,140.4
18.54,73.79,28,18.540093246785716,73.78850809785715,40.0,2.9285714285714284,140.0
18.5,73.94,28,18.49933763642857,73.93969021785713,40.0,2.7857142857142856,140.0
19.2,72.93,28,19.199439925714284,72.92933712178572,40.0,2.75,140.0
22.71,75.91,28,22.709307629285714,75.91007665607142,40.0,2.857142857142857,140.0
28.71,77.36,28,28.71049952607143,77.35963715071429,40.0,2.857142857142857,140.0
18.53,73.88,28,18.53004523107143,73.87989830607144,40.0,2.8214285714285716,140.0
18.54,73.85,31,18.540265906451612,73.8507257251613,35.0,2.838709677419355,139.5
22.69,75.84,29,22.69145400137931,75.84071782758622,38.0,2.8620689655172415,139.2
18.61,73.9,29,18.61051550551724,73.89970517931035,38.0,2.896551724137931,139.2
22.7,75.85,29,22.699084561034482,75.85110925344829,38.0,2.8275862068965516,139.2
19.16,72.89,29,19.160014422068965,72.88913004310345,38.0,2.9310344827586206,139.2
28.71,77.21,29,28.710315263793103,77.21041611344828,38.0,2.896551724137931,139.2
18.54,73.84,30,18.540055875333334,73.83964500033333,36.0,2.9,138.0
28.62,77.25,23,28.620854982608698,77.24967954695653,50.0,2.6956521739130435,138.0
19.16,72.87,27,19.159507336296297,72.86954654555555,41.0,2.888888888888889,137.7
18.64,73.77,28,18.639528827499998,73.76973380607144,39.0,2.9285714285714284,137.2
18.6,73.77,28,18.600002918571427,73.77074464285714,39.0,2.9285714285714284,137.2
18.5,73.75,29,18.500694669999998,73.75082043931035,37.0,2.8275862068965516,136.3
22.7,75.86,29,22.700110115172414,75.8598051924138,37.0,2.7586206896551726,136.3
18.58,73.93,29,18.579249611724137,73.93083207413792,37.0,2.9310344827586206,136.3
18.53,73.87,26,18.529363598076923,73.86978547884615,42.0,2.8846153846153846,135.2
28.55,77.23,26,28.549009667307693,77.23027841192308,42.0,2.769230769230769,135.2
18.49,73.78,26,18.49129869,73.78055917192309,42.0,2.923076923076923,135.2
18.58,73.79,26,18.580258960384615,73.78944490423076,42.0,2.8076923076923075,135.2
18.63,73.85,27,18.63006508962963,73.8488401537037,40.0,2.925925925925926,135.0
18.53,73.82,27,18.529852222962962,73.82010158407408,40.0,2.740740740740741,135.0
18.54,73.92,27,18.54012254185185,73.92061293518519,40.0,2.8518518518518516,135.0
18.55,73.77,30,18.550277972666667,73.76969136633333,35.0,2.9,135.0
22.73,75.83,27,22.731158318888887,75.8305104062963,40.0,2.814814814814815,135.0
22.73,75.88,28,22.7301242775,75.88009334678573,38.0,2.7857142857142856,134.4
18.57,73.75,28,18.570622184642854,73.7503432725,38.0,2.8214285714285716,134.4
18.54,73.95,28,18.539798665,73.94976631928571,38.0,2.8214285714285716,134.4
18.51,73.88,28,18.510417865,73.88062175928572,38.0,2.8214285714285716,134.4
13.0,77.62,28,13.000304811428572,77.61982854214286,38.0,2.857142857142857,134.4
18.49,73.9,26,18.490255150384616,73.89954998923078,41.0,2.8076923076923075,132.6
19.06,72.9,26,19.060335433076922,72.900721155,41.0,2.923076923076923,132.6
18.6,73.85,26,18.599202976923078,73.84990258423078,41.0,2.769230769230769,132.6
18.61,73.75,27,18.60924808777778,73.75032365851851,39.0,2.814814814814815,132.3
18.54,73.8,27,18.5392904337037,73.80006387555555,39.0,2.8518518518518516,132.3
22.73,75.82,27,22.72968526148148,75.81932080666667,39.0,2.7777777777777777,132.3
22.75,75.86,30,22.750945545333334,75.86051933933332,34.0,2.8666666666666667,132.0
18.58,73.8,28,18.579419668214285,73.79928180964285,37.0,2.857142857142857,131.6
18.58,73.82,28,18.579657859642857,73.82009688071427,37.0,2.7857142857142856,131.6
18.55,73.8,28,18.550617690357143,73.79934185071428,37.0,2.75,131.6
19.2,72.91,29,19.200394438620688,72.91003329793104,35.0,2.8275862068965516,130.5
19.11,72.85,29,19.10947966103448,72.85006485758622,35.0,2.896551724137931,130.5
18.63,73.87,29,18.62952356448276,73.86982733103449,35.0,2.8620689655172415,130.5
18.63,73.94,26,18.630176143076923,73.94031419115385,40.0,2.923076923076923,130.0
19.11,72.88,26,19.110607216153845,72.88115034692308,40.0,2.923076923076923,130.0
19.12,72.86,26,19.119221766153846,72.85959709269231,40.0,2.9615384615384617,130.0
28.66,77.13,27,28.660310383333332,77.13053825,38.0,2.814814814814815,129.6
18.63,73.92,27,18.630377158888887,73.92042366851852,38.0,2.888888888888889,129.6
18.58,73.83,27,18.580478137777778,73.83015454444444,38.0,2.888888888888889,129.6
18.53,73.76,27,18.52930001814815,73.76045916333334,38.0,2.7777777777777777,129.6
19.08,72.93,27,19.08106864296296,72.93011473037038,38.0,2.814814814814815,129.6
28.58,77.26,27,28.579972880740744,77.25982639,38.0,2.925925925925926,129.6
18.64,73.81,27,18.63979236333333,73.81045399037038,38.0,2.925925925925926,129.6
18.62,73.8,27,18.619921264074076,73.80000493740741,38.0,2.740740740740741,129.6
18.62,73.86,27,18.619843132962963,73.8595102137037,38.0,2.8518518518518516,129.6
28.48,77.06,30,28.48001072,77.06084352833334,33.0,2.6666666666666665,129.0
18.64,73.85,28,18.640268038214288,73.85024806892856,36.0,2.857142857142857,128.8
22.74,75.87,28,22.739558787142858,75.870211535,36.0,2.7857142857142856,128.8
18.63,73.95,28,18.630330358214284,73.94888534500001,36.0,2.75,128.8
28.61,77.22,28,28.60949881428571,77.2205883467857,36.0,2.9285714285714284,128.8
19.17,72.86,28,19.169614575,72.86062365464285,36.0,2.75,128.8
18.59,73.82,29,18.589637086551726,73.81973879586208,34.0,2.9310344827586206,127.6
18.56,73.87,29,18.55936388827586,73.8705101162069,34.0,2.9655172413793105,127.6
28.71,77.33,25,28.709269982400002,77.3297702672,41.0,3.0,127.5
28.54,77.14,26,28.53989645,77.14019245692307,39.0,2.8846153846153846,127.4
18.51,73.93,26,18.510049105,73.92976598730769,39.0,2.8076923076923075,127.4
19.13,72.91,26,19.13086934076923,72.91050931538462,39.0,2.8846153846153846,127.4
19.08,72.9,27,19.08039779925926,72.90033567814815,37.0,2.8518518518518516,126.9
19.18,72.84,27,19.17949458777778,72.83966125222221,37.0,2.925925925925926,126.9
19.17,72.91,27,19.169846012962964,72.9097691648148,37.0,2.925925925925926,126.9
22.73,75.89,28,22.729458519642858,75.89028325000001,35.0,2.8214285714285716,126.0
19.07,72.84,25,19.0710738936,72.8404507864,40.0,2.88,125.0
28.66,77.23,25,28.660954614,77.2294853512,40.0,2.88,125.0
18.62,73.93,24,18.619997076666667,73.9310537475,42.0,2.7916666666666665,124.8
18.56,73.8,26,18.56081485076923,73.79971631384616,38.0,2.8461538461538463,124.8
18.5,73.9,24,18.4995493675,73.89945437958333,42.0,2.875,124.8
18.53,73.92,24,18.53028379125,73.91968804833333,42.0,2.8333333333333335,124.8
26.45,74.63,26,26.453275028076924,74.63276556923077,38.0,2.730769230769231,124.8
18.51,73.92,29,18.508879830689654,73.92048457137932,33.0,2.793103448275862,124.7
18.62,73.81,27,18.620453415185185,73.80970071740741,36.0,2.814814814814815,124.2
18.53,73.94,28,18.530116647499998,73.93975968642857,34.0,2.9642857142857144,123.2
22.05,82.16,28,22.05250330714286,82.16020659678573,34.0,2.9285714285714284,123.2
19.15,72.85,26,19.15143175346154,72.85024380192307,37.0,2.8846153846153846,122.2
19.14,72.91,26,19.139372191923076,72.91056426692307,37.0,2.769230769230769,122.2
18.63,73.83,26,18.63100948192308,73.82980905115384,37.0,2.9615384615384617,122.2
18.49,73.96,26,18.491672218846155,73.95928838384616,37.0,3.0,122.2
28.67,77.28,23,28.66952222347826,77.28049349782609,43.0,2.869565217391304,121.9
28.65,77.19,23,28.649806708260872,77.18927000086957,43.0,2.9130434782608696,121.9
